χₐₗₗ,χ⁻,χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(incl Li⁺) / r⁻,ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₒₛₜ cₐₜᵢₒₙ,n_Li,r_ratio_x_chi_diff,log_rho_ratio,Li_channel_size,chi_range_x_r_avg,field_x_r_diff
2.1,3.44,1.9,-2.345,-1.54,2.46,98.40714285714284,138.2,68.5625,76.0,-62.19999999999999,-69.63749999999999,0.4961107091172214,28978758058.690765,163262370788.13593,435615304993.695,5.633863620293187,0.0211866471734892,0.0657894736842105,0.0714285714285714,0.5,-1.1633796128798843,0.7508063297511056,69.1,242.08157142857138,-1.475385142543854
2.1107142857142858,3.44,2.05,-2.32625,-1.39,2.46,97.2642857142857,138.2,66.5625,60.0,-78.19999999999999,-71.63749999999999,0.4816389290882779,28978758058.690765,219472879032.50757,885299370948.6678,7.573577811306077,0.0233796296296296,0.0833333333333333,0.0714285714285714,0.5,-1.1204125587916063,0.8793010917366779,69.1,239.27014285714284,-1.6748582175925903
2.8175,3.548,1.91,-1.948,-1.6379999999999997,3.0,103.990625,136.685,49.5,40.5,-96.185,-87.185,0.3621465413176281,26614830294.05305,13161404021914.71,19679928628492.68,494.51391861234447,0.1186024872912128,0.1704963235294117,0.25,0.125,-0.7054614624867395,2.6941785197784314,17.085625,311.97187499999995,-10.340357854484388
2.634285714285714,3.44,2.14,-1.88,-1.2999999999999998,2.46,96.29285714285712,138.2,40.41666666666666,13.333333333333334,-124.86666666666666,-97.78333333333332,0.2924505547515678,28978758058.690765,101566174077569.8,203007993346380.84,3504.849099187327,0.1887799564270152,0.3627450980392157,0.2142857142857142,0.2142857142857142,-0.5498070429329474,3.5446693242139338,29.6142857142857,236.8804285714285,-18.459533405954968
2.49076923076923,3.44,2.19,-2.056666666666666,-1.25,2.46,97.79999999999998,138.2,50.66666666666666,17.0,-121.2,-87.53333333333333,0.3666184273999035,28978758058.690765,13056962784162.828,38922178734970.95,450.5701299454767,0.107915758896151,0.2941176470588235,0.1538461538461538,0.3076923076923077,-0.7540118990191348,2.6537623972638893,42.52307692307692,240.58799999999997,-9.446226095376417
2.397142857142857,3.44,2.012,-1.990909090909091,-1.428,2.46,89.14285714285714,138.2,44.54545454545455,17.0,-121.2,-93.65454545454544,0.3223260097355611,28978758058.690765,193254691554179.0,425011095648683.25,6668.839677766027,0.1928796158304355,0.4065573770491803,0.238095238095238,0.2857142857142857,-0.6417217830189808,3.8240502768880686,39.48571428571428,219.29142857142855,-18.064052748046784
1.990952380952381,2.58,2.19,-1.237,-0.3900000000000001,1.6,121.3095238095238,184.0,52.35,17.0,-167.0,-131.65,0.2845108695652174,12278644599.949677,11763701986622.424,38922178734970.95,958.061933535452,0.0986056644880174,0.2941176470588235,0.1428571428571428,0.3333333333333333,-0.3519399456521739,2.9813935847813493,61.33333333333333,194.09523809523807,-12.981435729847492
2.8647625243981785,3.44,1.8316959840690343,-1.738966001685867,-1.6083040159309656,2.46,106.87154940050188,138.2,43.49283506602978,39.1423830069698,-99.0576169930302,-94.7071649339702,0.314709370955353,28978758058.690765,19844051874978.6,23417551575660.99,684.7792384610957,0.1699605345556785,0.1980752252222937,0.2800446138116925,0.0507482108002602,-0.5472688965033046,2.835550584673673,7.013402732595959,262.90401152523464,-16.096480378430385
1.990952380952381,2.58,2.19,-1.237,-0.3900000000000001,1.6,121.3095238095238,184.0,52.35,17.0,-167.0,-131.65,0.2845108695652174,12278644599.949677,11763701986622.424,38922178734970.95,958.061933535452,0.0986056644880174,0.2941176470588235,0.1428571428571428,0.3333333333333333,-0.3519399456521739,2.9813935847813493,61.33333333333333,194.09523809523807,-12.981435729847492
2.165714285714286,3.44,1.9,-2.23,-1.54,2.46,102.87142857142857,138.2,76.375,103.0,-35.19999999999999,-61.82499999999999,0.5526410998552822,28978758058.690765,119515755034.55618,104998593861.9137,4.124253868730349,0.0183926645091693,0.029126213592233,0.1428571428571428,0.4285714285714285,-1.2323896526772793,0.6153453904609719,59.22857142857141,253.06371428571427,-1.1371264832793917
2.1818181818181817,3.44,1.9,-2.306666666666666,-1.54,2.46,100.4090909090909,138.2,68.91666666666667,76.0,-62.19999999999999,-69.28333333333332,0.4986734201640135,28978758058.690765,176231558131.2578,435615304993.695,6.081404792239043,0.0233105912930474,0.0657894736842105,0.0909090909090909,0.4545454545454545,-1.150273355844991,0.7840039120107324,62.818181818181806,247.00636363636363,-1.6150354667533005
1.8284090909090909,2.58,2.046,-1.377916666666667,-0.5340000000000003,1.6,117.35227272727272,184.0,61.8125,40.2,-143.8,-122.1875,0.3359375,12278644599.949677,1982149422356.7424,9041768954029.035,161.43063725167727,0.0384760506457011,0.128388746803069,0.1136363636363636,0.4318181818181819,-0.4628938802083334,2.2079859611584056,79.45454545454547,187.76363636363635,-4.7012924382716035
1.8838323353293407,2.58,2.127,-1.33632183908046,-0.4529999999999998,1.6,118.4760479041916,184.0,58.22413793103448,27.15,-156.85,-125.77586206896552,0.316435532233883,12278644599.949677,6038181164402.469,25849499455808.86,491.76284200189457,0.0623542259371403,0.2216112531969309,0.1197604790419161,0.4011976047904191,-0.4228597123851867,2.6917557100000913,73.82035928143712,189.5616766467066,-7.842656520886871
1.8903614457831328,2.58,2.136,-1.3311627906976746,-0.4439999999999999,1.6,118.60843373493977,184.0,57.77906976744186,25.7,-158.3,-126.22093023255816,0.3140166835187057,12278644599.949677,6541254868842.249,27717025067117.73,532.7342782499835,0.065315860081815,0.2319693094629156,0.1204819277108433,0.3975903614457832,-0.41800732475838875,2.726510641924434,73.15662650602411,189.77349397590365,-8.244228618466302
1.8969696969696968,2.58,2.145,-1.3258823529411763,-0.435,1.6,118.74242424242424,184.0,57.3235294117647,24.25,-159.75,-126.6764705882353,0.3115409207161125,12278644599.949677,7056165601621.789,29584550678426.6,574.6697482921453,0.068347179735776,0.2423273657289002,0.1212121212121212,0.3939393939393939,-0.4130666089965397,2.759418335648415,72.48484848484848,189.9878787878788,-8.65797950358786
1.9036585365853655,2.58,2.1539999999999995,-1.3204761904761908,-0.4260000000000006,1.6,118.8780487804878,184.0,56.85714285714285,22.8,-161.2,-127.14285714285714,0.3090062111801242,12278644599.949677,7583336113753.222,31452076289735.47,617.6036819067392,0.0714506736672124,0.2526854219948849,0.1219512195121951,0.3902439024390243,-0.40803534457261176,2.790709876425823,71.80487804878047,190.2048780487805,-9.084442794831292
1.7933333333333334,2.58,1.9,-1.416,-0.6800000000000002,1.6,115.44444444444444,184.0,60.6,33.0,-151.0,-123.4,0.3293478260869565,12278644599.949677,950861153403.932,4256886531984.5776,77.44023745160186,0.036094276094276,0.1212121212121212,0.1111111111111111,0.4444444444444444,-0.4663565217391304,1.888966675960491,81.77777777777777,184.7111111111111,-4.454033670033659
1.872142857142857,2.58,2.074,-1.3513636363636363,-0.5060000000000002,1.6,117.72619047619048,184.0,57.477272727272734,23.4,-160.6,-126.52272727272728,0.3123764822134388,12278644599.949677,5790651864444.596,25056061853776.4,471.60350780641767,0.0625740470660256,0.2249554367201426,0.119047619047619,0.4047619047619047,-0.4221342189184334,2.6735770267354035,74.47619047619047,188.36190476190478,-7.917039091285557
1.9009756097560973,2.58,2.132,-1.3257142857142858,-0.4480000000000004,1.6,118.56097560975608,184.0,56.238095238095234,20.2,-163.8,-127.76190476190476,0.3056418219461697,12278644599.949677,7711203733905.175,31989120294373.67,628.0175039789635,0.0730818926897358,0.2595365418894831,0.1219512195121951,0.3902439024390243,-0.40519372966577927,2.7979717484753093,71.80487804878047,189.69756097560975,-9.337081813645769
2.1758620689655173,3.44,1.9000000000000004,-2.2774749498997995,-1.5399999999999996,2.46,95.05700778642937,138.2,60.47344689378757,32.083333333333336,-106.11666666666665,-77.72655310621242,0.437579210519447,28978758058.690765,3031908690307.001,14779601141006.926,104.62521147961095,0.0436319615619391,0.1600648777119365,0.1101223581757508,0.4449388209121245,-0.9965756905549713,2.019636348844425,61.4905450500556,233.84023915461623,-3.391361977472279
2.135405405405405,3.44,1.8275,-2.2985714285714285,-1.6125,2.46,94.70135135135136,138.2,61.55952380952381,36.3125,-101.8875,-76.64047619047618,0.4454379436289711,28978758058.690765,764020452424.6703,3482599438004.745,26.36484458296306,0.032397765731099,0.1071253071253071,0.1081081081081081,0.4594594594594595,-1.0238709304271636,1.4210252155703664,63.497297297297294,232.96532432432434,-2.482980193138918
2.218,3.44,1.9725,-2.2510526315789474,-1.4675000000000002,2.46,95.42,138.2,59.39473684210526,29.0,-109.2,-78.80526315789473,0.4297737832279686,28978758058.690765,2818850550647.697,12923209582731.17,97.27299371969876,0.0463145385746004,0.1644385026737967,0.1142857142857142,0.4285714285714285,-0.9674434057189588,1.987992282133714,59.22857142857141,234.7332,-3.649829400407851
1.6830000000000005,2.58,1.61,-1.495,-0.97,1.6,111.975,184.0,63.958333333333336,46.25,-137.75,-120.04166666666666,0.3475996376811594,12278644599.949677,296918699976.5167,1159738156065.2483,24.181716276545185,0.0231564898231564,0.0648648648648648,0.1,0.5,-0.5196614583333333,1.3834871212965227,92.0,179.16,-2.779743632521399
1.7693478260869566,2.58,1.842,-1.4342307692307694,-0.738,1.6,114.69021739130436,184.0,61.37499999999999,35.650000000000006,-148.35,-122.625,0.3335597826086956,12278644599.949677,799951356459.1437,3637456856800.712,65.14980948812723,0.0331086331086331,0.1099426699426699,0.108695652173913,0.4565217391304348,-0.47840170359531775,1.8139131500812045,84.0,183.50434782608698,-4.059946134946134
1.7463829787234042,2.58,1.784,-1.4511111111111112,-0.796,1.6,113.96808510638296,184.0,62.09259259259259,38.3,-145.7,-121.90740740740742,0.3374597423510467,12278644599.949677,660220062991.7473,3018027181616.846,53.76978359602112,0.0303441488626673,0.0986732186732186,0.1063829787234042,0.4680851063829787,-0.4896915816782967,1.73053828860204,86.12765957446808,182.34893617021274,-3.699176517832201
1.7243750000000002,2.58,1.726,-1.4667857142857144,-0.8540000000000001,1.6,113.27604166666669,184.0,62.75892857142858,40.95,-143.05,-121.24107142857142,0.3410811335403726,12278644599.949677,530469576200.5936,2398597506432.98,43.20261669620828,0.0277771277771277,0.0874037674037674,0.1041666666666666,0.4791666666666666,-0.5002929340893966,1.6355100519609338,88.16666666666664,181.2416666666667,-3.367728732907295
1.703265306122449,2.58,1.668,-1.4813793103448276,-0.912,1.6,112.61224489795916,184.0,63.3793103448276,43.6,-140.4,-120.6206896551724,0.3444527736131934,12278644599.949677,409667398843.3125,1779167831249.1145,33.364219927417025,0.0253871426285219,0.0761343161343161,0.1020408163265306,0.4897959183673468,-0.5102652122214755,1.5232809752776435,90.12244897959181,180.17959183673466,-3.0622146522265377
2.368,3.16,1.78,-1.98,-1.38,2.18,136.85,181.0,70.625,80.0,-101.0,-110.375,0.3901933701657458,6449680150.445432,149288957386.92316,224091403271.3816,23.146722613308643,0.0204861111111111,0.0375,0.1,0.3,-0.7725828729281766,1.3644895071588188,54.3,298.333,-2.2611545138888878
2.182,2.58,2.19,-0.995,-0.3900000000000001,1.6,127.3,184.0,42.25,17.0,-167.0,-141.75,0.2296195652173913,12278644599.949677,19523266771864.86,38922178734970.95,1590.0180686022034,0.1544662309368192,0.2941176470588235,0.2,0.2,-0.22847146739130433,3.201402059571801,36.800000000000004,203.68,-21.89558823529412
2.650093457943925,3.296666666666667,2.108888888888889,-1.47,-1.1877777777777778,2.46,71.78971962616822,145.83333333333334,56.79166666666666,53.22222222222222,-92.61111111111111,-89.04166666666669,0.3894285714285714,26195405815.56725,1007758452176.3934,1302226333315.601,38.47080893770727,0.0758129212224869,0.0961456233583776,0.0841121495327102,0.02803738317757,-0.57246,1.5851313184484535,4.088785046728958,176.60271028037383,-6.750508860518939
